Longitude,Latitude,fid,CEC,Elevation,Slope,Aspect,Curvature,TWI,TPI,SR_L,NR_L,Treatment,NDVI_20170407,NDVI_20170507,NDVI_20170611,NDVI_20170701,NDVI_20170717,NDVI_20170819,NDVI_20170901,NDVI_20170916,NDVI_20170929,Yield
416858,4654701,63377,34.78844961,871.8363647,0.051269316,1.121436914,-0.012734553,7.281438828,-0.025306543,D,D,DD,0.166016291,0.169862256,0.337266441,0.804008947,0.861772822,0.844954746,0.802118612,0.517431295,0.330716255,15840.17002
416819,4654701,63364,30.18824959,873.5760091,0.061490398,0.888849656,-0.011930698,6.906090577,-0.046103255,D,D,DD,0.203638261,0.182374915,0.330824075,0.807296284,0.859920089,0.853808123,0.813307358,0.61752957,0.396329681,17289.17425
416939,4654701,63404,43.2124922,869.8426378,0.055401171,0.656337122,-0.0066423,6.18395249,-0.023192935,A,C,AC,0.179207814,0.155705161,0.345071235,0.796219934,0.849536485,0.832226478,0.781756745,0.515448072,0.333567453,13022.18919
417053,4654701,63442,35.55380588,868.4476454,0.048219814,3.174407323,0.002031055,7.158136368,-0.068690496,B,B,BB,0.166232894,0.15309127,0.382671435,0.81374085,0.857899399,0.834229642,0.798957551,0.569218554,0.354863624,15493.48515
417176,4654701,63483,19.77849303,869.855835,0.086416781,4.669924259,0.021247383,6.857318401,-0.101432517,C,B,CB,0.202320388,0.169755477,0.385556705,0.78896248,0.843852245,0.824251775,0.739745009,0.44915274,0.309017566,16506.16712
417095,4654701,63456,27.30600908,868.3408678,0.04595378,2.6340909,-0.008414253,7.016151905,-0.043240428,B,B,BB,0.161596926,0.146624989,0.376062618,0.801111692,0.851778508,0.846882226,0.801257866,0.540586468,0.344495785,15265.87336
416630,4654704,62997,19.50158077,879.6437988,0.133694525,0.594820837,-0.013964585,4.543728511,0.157625352,A,D,AD,0.199192562,0.163012162,0.305394699,0.784178934,0.847970138,0.835085924,0.789828899,0.545555724,0.364107402,14296.80555
416744,4654704,63035,26.374904,876.7341648,0.018909538,1.150151597,-0.007594493,7.41671043,-0.003087999,B,D,BD,0.201630121,0.168978771,0.308419542,0.779314233,0.861831371,0.849264425,0.809388661,0.626238759,0.408958869,16385.62345
416699,4654704,63020,26.0063165,876.7955661,0.015477968,3.16340261,0.000873447,9.056874275,-0.064688846,B,D,BD,0.219182685,0.183520074,0.3071462,0.780518218,0.853945731,0.849548951,0.806524758,0.584529649,0.389518698,16172.84071
416816,4654704,63059,30.29465506,873.634257,0.058450996,0.934498588,-0.011917423,7.036528587,-0.043199087,D,D,DD,0.203480999,0.211057121,0.320916952,0.809691345,0.867990806,0.844432649,0.813361602,0.618911656,0.400671483,17030.85121
416927,4654704,63096,41.68482123,870.0340305,0.037586591,0.20103691,-0.003339028,7.4593455,-0.041140463,A,C,AC,0.161362459,0.169723106,0.353730478,0.771367095,0.850851005,0.831314092,0.775767534,0.487978037,0.339518231,12196.74595
416891,4654704,63084,37.69111125,870.6324327,0.028463063,0.992427071,-0.007087036,8.936413447,-0.051322038,A,C,AC,0.196955738,0.164833522,0.356555497,0.801738198,0.857040046,0.845491249,0.799861212,0.54230219,0.337265861,14615.18471
417002,4654704,63121,45.11640125,868.6722209,0.022860633,2.825802008,-0.000304243,8.965898991,-0.034654915,D,A,DA,0.175678825,0.152278266,0.326680255,0.795373451,0.858424868,0.833646522,0.798879399,0.538623151,0.345877873,13995.98527
416969,4654704,63110,46.45721012,869.2023587,0.019725739,2.121479061,-0.00383342,12.46039189,-0.036780208,D,A,DA,0.163970893,0.153414129,0.40023993,0.81557555,0.857880414,0.840411675,0.781859764,0.493155586,0.321530331,13431.44005
417116,4654704,63159,23.51334932,868.1390516,0.029157314,3.09652853,-0.001619556,8.931966146,-0.058142677,B,B,BB,0.17899773,0.155313084,0.380108555,0.801956701,0.844881763,0.83055912,0.7690068,0.46622771,0.308036926,14479.04752
417200,4654704,63187,22.49732526,871.9900784,0.074767344,4.673769951,0.021711318,5.751282851,-0.029150033,C,B,CB,0.198169384,0.172033776,0.278870578,0.725721841,0.832327513,0.823250176,0.792956541,0.588634657,0.399118267,13350.66148
417161,4654704,63174,19.10550499,868.9321425,0.055513747,4.397728284,0.014590774,7.888360977,-0.111057845,C,B,CB,0.15699237,0.144477353,0.402226391,0.82868394,0.851014571,0.833235499,0.798579352,0.487954536,0.333258221,14935.80315
416462,4654716,61737,23.29697842,880.4682075,0.13122879,6.283185482,0.000721294,5.049724102,0.018157519,A,B,AB,0.192459117,0.149613616,0.306189566,0.779114198,0.8511509,0.847115805,0.797390895,0.534167294,0.348702231,12795.86634
416453,4654716,61734,23.92508867,880.1754625,0.129931351,6.01555713,0.005314172,4.741266727,0.088142773,A,B,AB,0.197126624,0.143926918,0.316818699,0.786628511,0.851686542,0.846018244,0.795499611,0.57500533,0.362077097,14138.05718
416558,4654716,61769,25.82276705,876.984965,0.071362995,5.571108341,0.010899642,6.684645494,-0.110454818,C,C,CC,0.217131825,0.176508517,0.359450876,0.817589792,0.862488697,0.847160727,0.808228735,0.614955054,0.395949941,17225.61454
416678,4654716,61809,24.90381707,876.9604424,0.008379853,2.802686453,0.000381689,8.931765238,-0.044155273,B,C,BC,0.189577318,0.196143542,0.342124504,0.804520062,0.864439077,0.836102515,0.779079823,0.498982958,0.34513739,15686.50243
416801,4654716,61850,30.69414414,874.1563449,0.052153192,1.179685473,-0.011511905,7.381166458,-0.020127442,C,A,CA,0.204035987,0.161308399,0.326127391,0.798008756,0.865429086,0.850727017,0.810617694,0.607700277,0.392386742,16245.90811
416732,4654716,61827,25.15634939,877.0574205,0.005862103,1.858357787,-0.003226298,6.833843708,0.037932031,B,C,BC,0.191427907,0.153891363,0.317941791,0.783073417,0.849496209,0.837275501,0.796176567,0.557266375,0.368757154,14699.61314
416852,4654716,61867,35.80911509,871.9214206,0.050090794,1.272373438,-0.011540298,7.987657547,-0.00998877,C,A,CA,0.167276366,0.173271171,0.365895011,0.806008103,0.865071778,0.84604209,0.790285094,0.480553747,0.328214482,14372.85487
416990,4654716,61913,44.4022984,869.0360853,0.0410222,3.130155802,-0.000516809,7.330998898,-0.079259083,C,B,CB,0.153988025,0.140980709,0.346593604,0.809480318,0.857219116,0.84051122,0.792412993,0.514317887,0.33697716,14536.37103
416954,4654716,61901,44.5932206,869.4901666,0.023322189,2.5941933,-0.002404504,10.94804541,-0.028082879,C,B,CB,0.175922171,0.143478489,0.388131233,0.818073318,0.856259774,0.851348724,0.794352845,0.508763888,0.336255212,15804.87017
417077,4654716,61942,25.7323708,869.303555,0.080860525,3.099934578,-0.002518897,6.23605442,-0.050262205,A,D,AD,0.172864791,0.128618056,0.360381217,0.791185094,0.846179115,0.831517392,0.786066981,0.495298962,0.332990231,14610.20922
416543,4654719,61464,28.37086593,876.6095174,0.038518087,5.742184639,0.003545659,7.769096639,-0.085145236,D,C,DC,0.208763482,0.184055966,0.384104763,0.83339398,0.8621948,0.850724079,0.816818428,0.630399861,0.401860001,16814.64038
416504,4654719,61451,27.49105983,877.5005425,0.097584523,0.919587122,-0.015526751,5.721519947,-0.050539085,B,B,BB,0.217953565,0.148016386,0.33385242,0.786307374,0.8534649,0.855529474,0.813558308,0.609376406,0.414406127,15300.88382
416654,4654719,61501,23.23529689,877.2722575,0.060790708,0.775321643,-0.006221877,6.303055233,-0.069223688,D,A,DA,0.180421716,0.174694776,0.343701672,0.812533704,0.853872637,0.838390269,0.792953123,0.532358119,0.35615423,15350.41354
416567,4654719,61472,24.65083165,877.3252903,0.074560635,5.479649385,0.013188348,6.618180116,-0.106849382,D,C,DC,0.217234155,0.182591341,0.351288292,0.813626712,0.861694699,0.847384366,0.81018008,0.602968296,0.382333763,16888.10354
416687,4654719,61512,24.75662804,876.9692179,0.012820949,3.524776856,0.000827729,6.289499919,0.03923431,D,A,DA,0.205093702,0.180793868,0.320751969,0.788563035,0.85250843,0.83697763,0.784664241,0.475990104,0.352774597,13574.62309
416837,4654719,61562,34.36775208,872.589959,0.046457488,1.338405609,-0.011867438,7.971721172,-0.014563086,C,A,CA,0.191045031,0.159519927,0.354642555,0.818435086,0.869468102,0.845283171,0.792631712,0.500496193,0.339120698,15036.268
416759,4654719,61536,28.2760866,876.0367093,0.043391889,1.273455726,-0.012619332,6.901988612,0.015014746,B,C,BC,0.190845903,0.180061236,0.341146464,0.799783439,0.852268424,0.851229842,0.805361258,0.612783044,0.396228259,17307.20469
416948,4654719,61599,43.93565369,869.6204834,0.028184832,2.353595601,-0.003652761,11.40464285,-0.082430597,B,B,BB,0.1784795,0.147978854,0.386100277,0.81440917,0.856099063,0.845673583,0.788694987,0.499568107,0.33653691,14895.62932
417026,4654719,61625,39.2987993,869.1281128,0.065942916,3.310397228,0.003927843,6.623508612,-0.047071223,C,B,CB,0.173106497,0.184094965,0.30077443,0.785099575,0.859746543,0.841903949,0.793839096,0.515830698,0.352527412,14960.81438
416996,4654719,61615,43.3130294,869.10161,0.049360659,3.174623966,-0.000374832,6.934724967,-0.045029915,C,B,CB,0.191595671,0.144601935,0.340206955,0.791920829,0.854441397,0.840287859,0.786728056,0.494464458,0.326495873,13903.95866
417116,4654719,61655,19.31252925,868.5628459,0.056682025,2.939267953,-0.005958863,7.751841863,-0.143019535,A,D,AD,0.167412765,0.158585943,0.394183236,0.80675246,0.846259174,0.840416739,0.760219453,0.491710225,0.32389899,13731.81771
417167,4654719,61672,17.36593374,869.5779351,0.076460121,4.088795344,0.014216853,6.302022775,-0.035132031,B,A,BA,0.170694854,0.154177456,0.400474067,0.814624139,0.846553129,0.83643773,0.766476882,0.48179652,0.324477677,13774.55073
417047,4654713,62233,34.71735382,868.9807875,0.062378656,3.269744396,0.004553998,6.394748211,-0.022265624,A,D,AD,0.16363168,0.15444909,0.348466649,0.804347689,0.855834392,0.845604502,0.803225282,0.593294539,0.37508638,17267.98142
417014,4654713,62222,42.43284649,868.8648953,0.039971718,3.17595005,0.00205648,7.762025356,-0.069374705,C,B,CB,0.190529896,0.176507438,0.307247505,0.778436724,0.85079369,0.842793161,0.783736168,0.521777048,0.334746875,13198.37919
417098,4654713,62250,22.93185107,868.7008735,0.052740532,2.485591173,-0.010972772,6.79870224,-0.047486556,A,D,AD,0.165656019,0.143346603,0.376109764,0.819186103,0.852935676,0.834193259,0.791509906,0.544518289,0.359595491,14713.81151
417203,4654713,62285,23.34755431,872.1707221,0.079877324,4.650954882,0.020564239,5.514868418,-0.035121093,B,A,BA,0.220347639,0.166536384,0.27865612,0.647693533,0.837828937,0.827324574,0.77848546,0.590781831,0.400569574,12443.03812
416531,4654710,62361,28.77581935,876.7988349,0.044060979,0.289632122,-0.003038933,9.056432406,-0.181861689,C,C,CC,0.206656588,0.174411997,0.382701167,0.817823749,0.857775066,0.849118888,0.809626067,0.605775925,0.384457049,15720.97012
416492,4654710,62348,25.37104458,878.9805027,0.131737595,0.939725002,-0.0234761,4.852352142,0.064704036,A,B,AB,0.185471002,0.142283112,0.304772591,0.7750456,0.852433904,0.848262248,0.78808752,0.543807912,0.355562862,13258.35362
416636,4654710,62396,20.43575965,878.6081679,0.126044268,0.592315118,-0.012033267,5.015632947,0.001612109,A,D,AD,0.214987636,0.156223154,0.324010754,0.794962332,0.847260024,0.842531863,0.800924338,0.561910126,0.365325968,15050.96664
416555,4654710,62369,26.03099802,877.1922065,0.083960238,5.604605198,0.010831099,6.13562568,-0.080576725,C,C,CC,0.213660834,0.166460201,0.358072813,0.815944693,0.863175128,0.842157175,0.810546323,0.629205883,0.413923942,17183.41793
416714,4654710,62422,25.09416983,876.8953247,0.018168289,3.449742582,0.000141168,6.22147523,0.035579852,B,D,BD,0.207909533,0.172921986,0.2910083,0.782238857,0.852849395,0.844158999,0.802215666,0.574021259,0.37999482,14418.98276
416663,4654710,62405,24.18777953,877.2669678,0.060658359,0.999892778,-0.007627487,6.284020159,-0.07196492,A,D,AD,0.192533668,0.166118257,0.342220219,0.794082866,0.854533808,0.841360598,0.799446695,0.588491522,0.401230438,16143.17138
416768,4654710,62440,28.4255227,875.797187,0.047238798,1.05898975,-0.012514361,7.001482593,-0.009123209,B,D,BD,0.221959331,0.183167986,0.333535797,0.785237932,0.863897872,0.844833097,0.804788877,0.631726272,0.428201969,16016.21185
417176,4654716,61975,18.49927627,870.0709907,0.081294499,4.258813381,0.01775516,6.242985249,0.00213916,B,A,BA,0.177384079,0.175581939,0.370619934,0.795886283,0.840908073,0.828401934,0.750467007,0.466299502,0.32967941,12002.56067
417209,4654716,61986,24.21682612,872.6253526,0.086001935,4.698060036,0.017960859,4.838571707,0.099422529,C,B,CB,0.216294859,0.169936269,0.272608203,0.635223093,0.824930261,0.823953482,0.782126824,0.593862662,0.396101888,12107.38495
416456,4654713,62036,23.39990128,880.6722412,0.128026724,6.130944252,0.004377637,4.466425419,0.202825397,A,B,AB,0.187888133,0.142760509,0.319568369,0.786817525,0.852490022,0.837235686,0.78733973,0.538615603,0.35478275,13809.57006
416543,4654713,62065,28.12786039,876.8024428,0.051689585,5.756369273,0.004206008,7.130773226,-0.110766505,C,C,CC,0.195489561,0.188402072,0.387541424,0.817017149,0.861246708,0.848158681,0.812087393,0.62618958,0.409049094,16551.97648
416495,4654713,62049,25.88060824,878.45126,0.125898495,0.934410512,-0.021305315,5.060936451,0.031658985,A,B,AB,0.198175526,0.142117312,0.307737226,0.778904944,0.857239773,0.846197042,0.795402374,0.570209914,0.378802429,13388.30595
416651,4654713,62101,22.63519626,877.6376275,0.08998052,0.819148064,-0.010164646,5.716419697,-0.064949997,A,D,AD,0.209347498,0.173826665,0.328588111,0.797373616,0.857758255,0.83749518,0.794321613,0.572706181,0.37371603,15992.57571
416759,4654713,62137,27.88648457,876.1121419,0.040730618,1.134275993,-0.0121956,7.035929839,0.005353157,B,D,BD,0.208317552,0.182632168,0.34308125,0.785924602,0.859087209,0.842613908,0.805964604,0.627077532,0.406592711,16480.68217
416690,4654713,62114,25.21780544,876.8604058,0.023102378,3.154330254,0.000590557,6.73201561,-0.024366796,A,D,AD,0.191392825,0.18271193,0.313021835,0.772351734,0.844649828,0.838138677,0.784593477,0.535796238,0.379066781,15508.49539
416816,4654713,62156,31.30910873,873.5426297,0.048977766,1.108875036,-0.012083882,7.229959488,0.006196094,D,C,DC,0.207641969,0.178872227,0.326924692,0.804190784,0.86682886,0.85220271,0.811382934,0.595914911,0.384968248,16694.19836
416969,4654713,62207,45.51797528,869.2556831,0.02233572,2.368741035,-0.002256873,11.13327885,-0.029652995,C,B,CB,0.17174236,0.15378648,0.384747908,0.812650705,0.859545988,0.841841326,0.782064578,0.487149773,0.314756414,14684.75989
416918,4654728,60697,41.29090669,870.5004951,0.030369436,3.14727505,-0.000912706,6.977962812,0.045544855,B,B,BB,0.181356971,0.168490468,0.371765413,0.814575758,0.855665303,0.849123015,0.79166866,0.500449575,0.345191426,14051.42154
416870,4654728,60681,38.19986216,871.1775241,0.036868375,2.089726448,-0.008187647,9.449900627,-0.010865235,B,B,BB,0.191082361,0.193515652,0.356717426,0.812580794,0.857065037,0.841259169,0.795866711,0.503072564,0.338921952,15032.54785
416993,4654728,60722,41.43973753,869.6103583,0.068567139,3.143764655,-0.000258427,6.406075478,-0.035169174,C,B,CB,0.187149969,0.162448673,0.317417816,0.782432133,0.865088449,0.841395522,0.782635511,0.472312963,0.316415004,11976.52317
417128,4654728,60767,17.33057912,869.0161336,0.05666933,3.185127417,-0.006217077,7.263913155,-0.042203189,B,A,BA,0.168388704,0.148706023,0.386556193,0.81238247,0.840280151,0.83601031,0.762051065,0.458789682,0.314606506,13428.46548
417044,4654728,60739,33.28221597,869.9831746,0.083688902,3.355869452,0.005176006,5.971544107,0.037643294,A,D,AD,0.170886209,0.137897734,0.358176072,0.805930834,0.859947853,0.842481607,0.811196145,0.549175902,0.355938349,16468.37019
417191,4654728,60788,21.15003162,871.597446,0.052926563,4.641736984,0.015466241,5.998485088,0.061848927,B,A,BA,0.191077798,0.17526189,0.350089262,0.790894205,0.84157475,0.832000195,0.784851097,0.54282582,0.384334646,14985.06776
416507,4654725,60856,28.35071415,877.1071031,0.078636644,0.910097063,-0.012014866,6.188772996,-0.066435126,C,C,CC,0.203348102,0.166964032,0.352654194,0.802231837,0.862016919,0.848260104,0.818728591,0.609120137,0.397013115,15745.46178
416453,4654725,60838,25.2659022,879.3080716,0.105256899,6.071563721,0.003118559,5.314364963,0.003974067,C,C,CC,0.199787794,0.155252784,0.327525566,0.802662069,0.850276145,0.846657969,0.810014164,0.619769391,0.422546357,16349.03282
416594,4654725,60885,21.60301781,878.2941691,0.063663376,6.140304883,0.001868732,6.011567116,-0.002683496,D,C,DC,0.199141634,0.16083926,0.335276578,0.804558587,0.855606046,0.84743772,0.804718192,0.560710917,0.357403248,16093.19449
416696,4654725,60919,24.28704961,877.2073568,0.00353445,3.072599967,-0.001073061,7.53647391,0.029825943,C,B,CB,0.209468698,0.181702571,0.300466955,0.784394887,0.858485993,0.837542667,0.777244676,0.495020681,0.331580223,14047.17057
417047,4654731,60445,31.83950784,870.2615424,0.069354586,3.398344278,0.006806061,5.961850643,0.049689747,A,D,AD,0.182069653,0.15476992,0.358856115,0.81245763,0.859455506,0.844076263,0.804967891,0.543838646,0.353466233,16634.72013
416981,4654731,60423,41.02107747,869.803243,0.066462606,3.132966518,0.000715157,6.181010723,-0.000730273,C,B,CB,0.173823551,0.155939057,0.354067152,0.801761713,0.855255486,0.841364164,0.787882725,0.458272655,0.335352637,12919.84999
417095,4654731,60461,20.39311981,869.7827691,0.08666309,2.618503094,-0.011650903,5.800935745,0.057585254,A,D,AD,0.186921186,0.159470652,0.394882126,0.818009802,0.848583547,0.840024894,0.77697184,0.47957067,0.324724431,15982.09972
417155,4654731,60481,16.09926054,869.7073907,0.038504243,4.661302567,0.009839744,6.793988228,0.012470996,B,B,BB,0.156725256,0.154942328,0.37233891,0.81066708,0.841996441,0.831966869,0.759064083,0.444913442,0.31311936,13931.1616
416489,4654728,60554,26.38953993,877.9241672,0.107655565,0.693010191,-0.013952524,5.603862127,-0.068335645,C,C,CC,0.184302245,0.149569147,0.341057347,0.808558631,0.867390906,0.845004663,0.807621422,0.603676094,0.392707563,16105.4074
416627,4654728,60600,21.7468836,877.6118639,0.077712379,0.323171824,-0.005202826,5.913653374,-0.022244433,D,A,DA,0.213342978,0.165562675,0.337121813,0.805575519,0.853492659,0.84484403,0.79646402,0.584346826,0.391761256,16416.43993
416624,4654728,60599,21.58536869,877.7182142,0.076548787,0.302143345,-0.005272595,5.977724075,-0.026210677,D,A,DA,0.216249257,0.168593361,0.345326096,0.804676241,0.855044348,0.843489721,0.799569323,0.593579169,0.389250207,16427.84827
416732,4654728,60635,25.28360007,876.7879706,0.02292373,0.465097666,-0.006067535,4.935386181,0.137234569,B,C,BC,0.193147919,0.168399916,0.298720265,0.789013834,0.86091088,0.838956383,0.807788208,0.584973341,0.392714743,15103.6761
416681,4654728,60618,24.17760277,877.1386583,0.006798666,3.65695405,0.001356296,9.301383972,-0.010935059,D,A,DA,0.200853507,0.168264388,0.345394067,0.807181496,0.862037902,0.838907303,0.773283923,0.455520783,0.322441019,13533.70172
